,PVMATH,PVREAD,PVSCIE,PVMCCR,PVMCQN,PVMCSS,PVMCUD,PVMPEM,PVMPFS,PVMPIN,PVMPRE
2818,1,3,3,4,3,4,3,3,3,3,3
2819,1,2,3,4,4,3,4,4,4,4,3
2820,1,2,3,3,3,4,4,4,4,4,4
2821,0,2,1,1,1,2,1,1,1,1,1
2822,1,4,4,4,3,4,4,4,4,4,4
2823,1,3,3,3,3,3,4,3,4,3,3
2824,1,2,3,3,3,2,3,3,3,3,3
2825,0,2,2,3,2,3,3,2,3,3,2
2826,0,2,2,3,2,2,2,2,2,3,3
2827,1,1,1,2,2,3,2,3,3,2,3
2828,0,3,2,2,2,2,3,2,2,2,2
2829,0,1,1,1,1,2,1,1,1,1,1
2830,1,3,3,3,3,3,4,3,3,3,3
2831,1,2,4,4,3,4,4,3,3,3,4
2832,1,2,3,2,3,4,3,2,2,2,3
2833,0,1,1,1,1,1,1,1,1,1,1
2834,1,3,3,4,4,4,4,4,4,4,4
2835,1,4,4,4,4,4,4,4,4,4,4
2836,1,4,4,4,4,4,4,4,4,4,4
2837,0,2,2,2,2,2,2,2,2,2,2
2838,0,1,2,1,2,1,2,2,2,1,1
2839,1,2,3,3,3,3,3,3,3,3,3
2840,0,2,1,2,2,1,2,2,2,2,1
2841,1,2,3,3,3,3,3,3,3,3,3
2842,1,4,4,4,4,4,4,4,4,4,4
2843,1,3,3,3,3,3,3,2,3,3,3
2844,0,2,1,2,2,2,2,2,2,3,2
2845,0,1,1,1,1,1,1,1,1,1,1
2846,1,4,4,4,4,3,3,4,3,3,3
2847,0,4,3,3,3,3,3,3,3,3,3
2848,0,3,2,2,2,1,2,2,2,2,2
2849,1,3,4,3,3,3,3,4,3,4,3
2850,1,3,3,3,3,3,2,3,3,3,3
2851,1,4,4,4,3,3,3,3,3,3,3
2852,0,1,1,1,1,1,1,1,1,1,1
2853,0,1,1,1,1,1,1,1,1,1,1
2854,0,1,1,1,1,1,1,1,1,1,1
2855,0,3,2,2,2,2,2,2,2,2,2
2856,1,4,4,4,4,4,4,4,4,4,4
2857,1,4,3,3,3,3,4,3,3,3,3
2858,0,1,1,2,1,2,2,1,1,2,2
2859,0,2,1,1,1,1,1,1,1,1,1
2860,0,2,1,2,2,2,2,2,2,3,2
2861,0,1,1,1,1,1,1,1,1,1,1
2862,0,1,1,1,1,1,1,1,1,1,1
2863,0,3,2,2,2,2,2,2,3,2,2
2864,0,1,1,1,1,1,1,2,1,1,1
2865,1,3,2,3,3,3,3,3,2,3,3
2866,0,1,1,1,1,1,1,1,1,1,1
2867,0,1,1,1,1,1,1,1,1,1,1
2868,1,2,4,3,3,3,3,3,3,3,3
2869,0,1,1,1,1,1,1,1,1,1,1
2870,1,4,4,4,4,4,4,4,4,4,4
2871,0,2,3,2,2,2,2,2,2,3,2
2872,1,4,3,3,3,4,4,4,4,4,4
2873,0,1,1,1,1,1,1,1,1,1,1
2874,1,4,4,4,4,4,4,4,4,4,4
2875,1,4,3,3,3,3,3,3,3,3,3
2876,0,2,1,2,2,2,2,2,2,1,2
2877,1,4,3,4,4,4,4,4,4,4,4
2878,1,3,3,3,3,3,3,3,3,3,3
2879,1,4,4,4,4,3,4,4,4,4,4
2880,0,2,2,1,1,1,2,1,2,1,2
2881,1,4,4,2,2,2,3,3,3,3,3
2882,0,1,2,1,1,1,1,1,1,1,1
2883,0,1,2,1,1,2,1,1,1,1,2
2884,0,1,1,1,1,2,1,1,1,1,1
2885,1,3,4,3,3,3,3,4,3,4,3
2886,1,2,3,2,2,3,2,2,2,2,2
2887,1,4,3,3,3,3,3,2,2,3,3
2888,1,3,3,4,4,4,4,4,4,4,4
2889,0,1,1,1,1,1,1,1,1,1,1
2890,1,3,3,4,4,3,3,3,3,4,3
2891,0,1,1,1,1,1,1,1,1,1,1
2892,0,2,1,1,1,1,1,2,1,1,2
2893,0,3,2,2,2,1,2,2,2,2,2
2894,0,2,3,2,2,2,2,1,2,2,2
2895,0,1,1,1,1,1,2,1,1,1,1
2896,1,4,4,4,4,4,4,4,4,3,4
2897,0,2,1,2,1,1,2,1,2,3,1
2898,1,4,4,2,3,3,3,3,3,3,3
2899,0,1,1,1,1,1,1,1,1,1,1
2900,1,4,3,4,4,4,4,4,4,4,4
2901,1,3,4,4,4,4,4,4,4,4,4
2902,0,1,1,1,1,2,1,1,1,1,1
2903,1,4,4,4,4,4,4,4,4,4,4
2904,1,2,3,3,3,3,4,3,3,3,4
2905,0,1,1,1,1,1,1,1,1,1,1
2906,0,1,1,1,1,2,1,1,1,1,1
2907,1,3,3,3,3,3,3,3,3,3,3
2908,0,2,2,1,1,1,1,1,1,1,1
2909,1,3,3,4,4,3,3,4,3,4,3
2910,1,3,3,4,4,4,4,4,4,4,4
2911,0,1,1,1,1,1,2,1,1,1,1
2912,0,2,2,2,2,2,3,2,3,2,2
2913,1,4,3,4,4,3,4,4,4,4,3
2914,0,2,2,2,2,2,2,2,2,2,2
2915,1,3,3,3,3,3,3,3,3,3,3
2916,0,1,1,1,1,1,1,1,1,1,1
2917,0,2,2,1,2,1,2,2,2,1,2
2918,1,3,3,3,3,2,3,2,3,3,3
2919,1,3,3,3,3,3,3,3,3,3,3
2920,1,3,4,3,3,2,4,3,3,4,3
2921,1,2,3,3,3,3,3,2,3,2,3
2922,0,1,1,1,1,2,2,1,2,2,2
2923,0,1,1,1,1,1,1,2,1,1,1
2924,1,3,2,2,3,3,3,3,3,2,3
2925,1,4,4,3,4,3,4,4,3,4,3
2926,1,4,4,4,4,4,4,4,4,4,4
2927,1,4,4,4,4,4,4,4,4,4,4
2928,1,3,2,3,3,2,2,3,2,2,3
2929,0,1,2,2,2,2,2,1,1,1,2
2930,0,2,2,2,2,2,2,3,2,3,3
2931,1,4,4,4,4,4,4,4,4,4,4
2932,1,3,4,4,4,4,4,3,3,4,4
2933,1,2,3,2,3,2,2,3,2,3,3
2934,0,2,2,1,2,1,2,2,1,2,1
2935,0,1,1,1,1,1,1,1,1,1,1
2936,0,2,2,3,2,3,2,2,2,2,3
2937,1,4,4,4,3,3,4,4,4,4,3
2938,1,4,4,3,3,3,4,4,4,4,4
2939,0,2,1,1,1,2,2,1,1,1,1
2940,0,3,2,1,1,1,2,1,1,1,1
2941,0,2,2,2,2,1,2,2,2,2,2
2942,0,1,1,1,1,1,1,1,2,1,1
2943,0,1,2,2,2,2,2,2,3,2,2
2944,0,1,1,1,1,1,1,1,1,1,1
2945,0,2,2,2,2,2,3,3,2,2,2
2946,0,2,2,2,2,1,2,1,1,2,1
2947,1,3,3,2,3,3,3,3,2,3,3
2948,1,3,3,3,3,3,3,3,3,3,3
2949,1,4,4,4,3,3,4,4,4,3,3
2950,0,1,1,1,1,1,1,1,1,1,1
2951,1,2,3,3,3,3,3,3,3,3,3
2952,0,2,2,2,2,2,2,2,2,2,2
2953,1,4,4,4,4,4,4,4,4,4,4
2954,0,2,2,2,1,2,2,1,1,2,2
2955,1,3,4,4,4,4,4,4,4,4,4
2956,0,2,2,2,2,2,1,1,2,2,2
2957,1,3,3,3,3,4,3,3,3,3,3
2958,0,1,2,1,1,1,1,1,1,1,1
2959,0,2,2,2,2,2,2,2,2,1,2
2960,0,2,3,3,2,2,2,3,3,3,3
2961,0,1,1,1,2,1,1,1,1,1,1
2962,1,4,4,4,4,4,4,4,4,4,4
2963,1,4,4,4,4,4,4,4,4,4,4
2964,1,4,3,3,3,2,3,3,3,4,3
2965,0,2,2,2,2,2,2,2,1,1,1
2966,0,1,1,1,1,2,1,1,1,1,1
2967,0,3,3,3,2,3,2,2,2,2,3
2968,0,3,3,2,2,2,3,2,2,2,3
2969,1,3,4,4,4,4,4,4,4,4,4
2970,1,4,4,4,4,4,4,4,4,4,4
2971,0,1,2,1,1,1,1,1,1,1,1
2972,0,2,1,2,2,2,2,2,2,2,2
2973,1,4,4,4,4,3,4,3,3,4,3
2974,1,2,2,2,3,3,3,3,3,3,3
2975,0,3,2,1,1,1,2,1,1,2,1
2976,1,3,3,3,3,3,2,3,2,3,3
2977,0,1,1,2,1,2,1,1,2,1,2
2978,0,3,3,2,2,2,2,2,2,2,2
2979,1,4,3,3,3,3,3,3,3,3,3
2980,0,1,1,1,1,1,1,1,1,1,1
2981,0,2,2,2,2,2,2,2,2,2,1
2982,0,3,2,3,2,3,2,2,3,2,3
2983,1,4,4,4,4,4,4,4,4,4,4
2984,1,4,4,4,4,4,4,3,4,4,4
2985,1,4,4,4,4,4,4,4,4,4,4
2986,0,1,1,1,1,1,1,1,1,1,1
2987,0,3,2,3,2,3,2,2,2,2,3
2988,1,3,2,3,4,3,3,3,3,4,3
2989,1,4,4,4,4,4,4,4,4,4,4
2990,1,4,4,3,3,3,3,4,3,4,3
2991,0,1,1,1,1,1,1,1,1,1,1
2992,0,2,1,1,1,1,1,1,1,1,1
2993,0,1,1,1,1,1,1,1,1,1,1
2994,0,1,1,1,1,1,1,1,1,1,1
2995,1,4,3,3,4,3,4,4,4,4,3
2996,0,3,1,2,1,2,2,2,2,2,2
2997,0,1,1,1,1,1,1,1,1,1,1
2998,1,2,3,3,3,3,3,3,3,3,3
2999,1,4,4,4,4,4,4,4,4,4,4
3000,0,1,1,1,1,1,1,1,1,1,1
3001,0,1,1,1,1,1,1,1,1,1,1
3002,1,3,4,4,4,4,4,4,4,4,4
3003,0,1,1,2,2,2,2,2,2,2,2
3004,0,2,2,2,2,2,2,2,1,2,2
3005,0,2,2,1,2,1,2,1,1,1,1
3006,1,3,3,3,3,3,3,3,3,3,4
3007,1,4,4,3,3,3,4,4,4,4,4
3008,0,2,2,2,2,2,2,2,2,2,2
3009,1,4,4,4,4,4,4,4,4,4,4
3010,0,1,2,1,1,1,1,1,1,2,1
3011,0,2,2,3,3,3,3,2,3,2,2
3012,1,4,4,4,4,4,4,4,4,4,4
3013,1,3,3,4,3,3,3,0,3,3,3
3014,0,2,2,2,2,2,2,2,2,2,2
3015,0,1,1,1,1,1,1,1,1,1,1
3016,1,4,3,4,4,4,3,4,4,4,3
3017,1,3,4,4,4,4,4,4,4,4,4
3018,0,1,1,1,1,1,1,1,1,1,1
3019,1,4,3,3,3,3,3,4,3,3,3
3020,0,1,1,1,1,1,1,1,1,1,1
3021,1,3,3,3,3,4,3,3,3,3,4
3022,1,3,3,3,3,4,3,2,3,3,3
3023,0,3,3,2,2,1,2,2,2,2,2
3024,0,2,2,2,2,1,2,2,2,2,2
3025,0,2,3,2,2,2,2,2,2,2,2
3026,1,4,4,4,4,4,4,4,4,4,4
3027,0,2,2,2,2,3,2,2,3,2,2
3028,0,2,2,2,2,1,1,2,2,1,1
3029,1,4,4,4,4,4,4,4,4,4,4
3030,0,1,1,1,1,1,1,1,1,1,1
3031,0,2,2,1,2,1,2,2,2,2,2
3032,0,1,1,1,1,2,1,2,2,1,2
3033,1,3,2,3,3,3,3,3,3,4,3
3034,1,3,2,3,3,4,3,3,3,3,3
3035,0,1,1,1,1,1,1,1,1,1,1
3036,0,1,1,1,2,1,1,1,1,1,1
3037,1,4,4,4,4,4,4,4,4,4,4
3038,0,1,1,1,1,1,2,1,1,1,1
3039,0,2,2,2,2,2,2,2,2,2,1
3040,1,4,4,4,4,4,4,4,4,4,4
3041,0,1,2,2,2,2,3,2,2,3,2
3042,1,4,4,4,4,3,4,4,4,4,4
3043,1,4,4,4,4,4,4,4,4,4,4
3044,1,4,4,4,4,4,4,4,4,4,4
3045,1,4,4,4,4,4,4,4,4,3,4
3046,0,3,2,3,2,2,2,3,2,2,2
3047,1,3,2,3,3,2,3,3,3,3,3
3048,1,4,3,4,4,4,4,4,0,4,4
3049,1,4,4,3,4,4,3,3,4,3,4
3050,1,4,4,4,4,4,4,4,4,4,4
3051,0,2,2,2,1,2,2,1,1,1,2
3052,1,4,3,3,3,3,3,3,3,3,3
3053,1,4,4,4,4,3,4,4,4,4,4
3054,1,3,4,4,4,4,4,4,4,4,3
3055,1,4,4,4,4,4,4,4,4,4,4
3056,0,2,2,2,2,2,2,2,2,2,2
3057,0,2,2,2,2,2,2,2,2,2,2
3058,1,4,3,4,4,4,4,3,4,3,4
3059,0,2,3,2,2,2,2,2,2,2,2
3060,0,1,1,1,1,1,1,1,1,1,1
3061,0,2,2,1,2,2,2,2,2,2,2
3062,0,1,1,1,1,1,1,1,1,1,1
3063,1,3,4,3,4,3,3,3,3,3,3
3064,1,3,3,3,2,3,3,3,3,3,2
3065,1,2,2,2,3,2,3,3,2,3,3
3066,1,3,3,4,3,4,3,4,4,4,4
3067,1,4,3,4,4,4,4,4,4,4,4
3068,0,2,2,2,2,2,2,2,3,2,2
3069,0,1,1,1,1,1,1,1,1,1,1
3070,1,4,4,4,4,3,4,3,4,3,3
3071,0,1,1,1,1,1,1,1,1,1,1
3072,0,1,1,1,1,1,1,1,1,1,1
3073,1,4,4,4,4,4,4,4,4,4,3
3074,0,2,1,1,1,1,1,1,1,1,1
3075,1,4,4,4,4,4,4,4,4,4,4
3076,0,1,1,1,1,1,1,1,1,1,1
3077,1,4,4,4,4,4,4,4,4,4,4
3078,1,4,4,3,4,4,4,3,4,4,4
3079,1,3,3,4,4,4,4,4,4,4,4
3080,0,1,1,1,1,1,1,1,1,1,1
3081,1,4,4,4,4,4,3,3,3,4,4
3082,1,4,4,4,4,4,4,4,4,4,4
3083,1,4,4,3,4,4,3,3,4,3,4
3084,0,2,2,2,2,2,2,2,3,2,3
3085,1,4,3,3,3,3,3,3,3,3,4
3086,0,3,2,2,2,2,2,2,2,2,2
3087,0,2,3,3,2,2,2,2,2,2,2
3088,0,2,2,2,1,3,2,2,2,1,2
3089,1,3,3,3,3,3,3,3,3,3,3
3090,0,2,2,1,1,1,1,1,1,1,1
3091,1,3,4,4,4,4,4,4,4,4,4
3092,0,1,2,2,1,2,2,1,2,1,1
3093,1,2,3,3,3,3,3,3,3,3,3
3094,0,2,1,1,1,1,1,1,1,1,1
3095,0,2,2,2,2,2,2,2,2,2,2
3096,1,4,4,4,4,4,4,4,4,4,4
3097,0,1,1,1,1,1,1,1,1,1,1
3098,0,1,1,1,1,1,1,1,1,1,1
3099,1,3,3,3,3,2,2,3,3,3,3
3100,0,3,2,3,2,2,2,2,2,3,2
3101,1,4,4,3,4,4,4,4,4,3,4
3102,0,2,2,1,1,1,2,1,1,1,1
3103,1,3,3,3,3,3,3,3,3,4,3
3104,0,1,1,2,2,2,2,2,2,1,2
3105,0,1,2,3,3,2,2,3,3,2,2
3106,0,2,2,2,2,2,3,3,2,2,2
3107,0,2,2,2,2,2,2,2,2,2,2
3108,1,3,3,3,3,4,3,3,3,3,4
3109,1,4,4,4,4,4,4,4,4,4,4
3110,1,4,3,3,3,3,3,3,3,3,3
3111,1,1,2,3,3,2,2,3,3,3,2
3112,1,4,4,4,4,4,4,4,4,4,4
3113,0,1,1,1,1,1,1,1,1,1,1
3114,1,4,3,3,3,3,3,3,3,3,3
3115,1,2,3,3,3,2,3,3,3,3,3
3116,0,1,2,1,1,1,2,1,1,1,1
3117,1,3,3,3,3,2,3,3,3,3,3
3118,1,4,4,4,4,4,4,4,4,4,4
3119,0,1,2,3,2,2,2,2,2,3,2
3120,1,4,4,4,4,4,4,4,4,4,4
3121,0,3,3,2,2,3,3,2,3,3,2
3122,1,4,3,4,4,3,4,4,3,3,4
3123,0,3,2,3,2,3,2,2,2,2,3
3124,0,1,1,1,1,1,1,1,1,1,1
3125,1,4,4,4,4,4,4,4,4,4,4
3126,1,3,4,4,4,3,4,4,4,4,4
3127,0,1,1,2,2,1,1,2,2,2,1
3128,1,3,3,3,3,3,3,3,3,3,3
3129,0,2,2,2,2,2,2,2,2,2,2
3130,1,3,3,4,3,4,4,4,4,4,4
3131,0,1,1,1,1,1,1,1,1,1,1
3132,1,3,4,4,4,4,4,4,4,4,4
3133,1,3,4,3,4,4,4,4,4,4,3
3134,0,2,2,3,2,3,3,2,2,2,2
3135,1,3,4,4,3,4,4,3,4,4,4
3136,1,4,4,4,4,3,4,4,4,4,4
3137,0,2,2,2,1,2,2,2,2,2,2
3138,0,2,1,2,2,2,1,2,1,2,2
3139,0,2,2,2,2,2,2,2,2,3,2
3140,1,3,3,4,4,4,4,4,4,3,4
3141,1,3,3,3,4,4,3,3,3,3,4
3142,1,3,2,3,2,3,2,3,3,3,3
3143,0,1,1,1,1,1,1,1,1,1,1
3144,1,4,4,4,4,4,4,4,4,4,4
3145,1,4,4,3,3,3,3,3,3,3,3
3146,0,2,2,2,2,1,2,2,2,1,2
3147,0,2,1,2,2,1,1,2,2,1,2
3148,1,3,4,4,4,4,4,4,4,4,4
3149,1,4,4,4,4,4,4,4,4,4,4
3150,0,1,1,1,1,1,1,1,1,1,1
3151,0,1,1,1,1,1,1,1,2,2,1
3152,0,2,3,2,2,2,2,2,2,2,2
3153,0,1,1,1,1,1,1,1,1,1,1
3154,1,3,4,4,4,4,4,4,4,4,4
3155,1,1,2,3,3,3,3,3,2,3,3
3156,0,1,1,1,1,1,1,1,1,1,1
3157,1,3,3,3,3,3,3,3,3,3,3
3158,1,4,4,4,4,4,4,4,4,4,4
3159,1,3,3,4,4,4,4,4,4,3,4
3160,1,3,2,3,3,2,3,3,3,3,2
3161,0,1,2,3,3,3,2,2,2,2,2
3162,1,3,3,3,2,3,3,3,3,3,3
3163,0,1,1,1,1,1,1,1,1,1,1
3164,1,3,3,3,3,3,3,3,3,3,3
3165,1,3,4,3,3,4,3,3,3,3,3
3166,1,3,3,3,2,3,3,3,3,3,3
3167,1,3,2,3,3,3,3,3,3,3,3
3168,0,1,1,1,1,2,2,1,2,2,2
3169,0,2,2,2,2,2,3,2,2,2,2
3170,0,2,2,1,1,2,1,1,2,1,2
3171,0,1,1,2,2,2,2,2,2,2,2
3172,0,2,2,2,2,2,2,2,2,2,2
3173,1,3,4,4,4,4,4,4,4,4,4
3174,1,2,4,4,4,4,4,3,4,4,4
3175,0,2,2,1,1,1,1,1,1,2,1
3176,1,4,4,4,4,4,4,4,4,4,4
3177,1,3,4,3,4,4,3,4,3,3,3
3178,1,4,3,3,3,4,3,3,3,4,3
3179,0,1,1,1,1,1,1,1,1,1,1
3180,1,2,2,3,3,3,3,2,3,3,3
3181,1,4,4,3,4,3,4,3,3,3,4
3182,0,1,1,1,1,1,1,1,1,1,1
3183,0,1,1,1,1,1,1,1,1,1,1
3184,0,3,2,2,2,2,2,2,2,2,2
3185,0,1,1,2,2,2,2,2,2,2,1
3186,1,3,3,3,3,3,3,3,3,3,3
3187,1,4,4,4,4,4,4,4,4,4,4
3188,0,1,1,1,1,1,1,1,1,1,1
3189,0,3,2,2,2,2,2,2,2,2,2
3190,1,0,3,3,3,3,3,3,3,3,3
3191,0,2,1,1,1,1,1,1,1,1,1
3192,0,2,2,1,1,1,1,1,1,1,1
3193,1,4,4,4,4,4,4,4,4,4,4
3194,0,3,2,2,3,3,3,2,2,3,3
3195,0,3,2,2,2,2,2,2,2,2,2
3196,0,3,2,2,2,2,2,2,2,2,2
3197,1,3,3,3,4,3,3,4,3,3,3
3198,0,3,2,2,2,2,2,2,2,1,2
3199,1,3,2,4,4,4,4,4,4,4,4
3200,1,3,3,3,3,3,3,3,3,3,3
3201,1,4,4,4,4,4,4,3,4,4,4
3202,0,3,3,2,2,2,3,2,2,3,2
3203,0,1,1,1,1,1,1,1,1,1,1
3204,1,4,4,4,4,4,4,4,4,4,4
3205,0,1,1,1,1,1,1,1,1,1,1
3206,1,2,2,3,3,3,3,3,3,3,3
3207,0,2,2,2,2,2,2,2,2,2,2
3208,1,3,4,4,4,4,4,4,4,4,4
3209,1,2,4,3,4,3,3,3,3,3,3
3210,1,4,4,4,4,4,4,4,4,4,4
3211,1,4,4,4,4,4,4,4,4,4,4
3212,0,1,1,1,1,1,1,1,1,1,1
3213,1,3,2,3,3,4,3,3,3,3,3
3214,0,2,2,2,2,2,2,2,2,2,2
3215,1,4,3,4,3,4,3,4,4,4,3
3216,1,3,3,3,3,4,3,3,3,3,3
3217,0,1,1,1,1,1,1,1,1,1,1
3218,0,1,1,1,1,1,1,1,1,1,1
3219,0,2,2,2,2,1,2,2,2,2,2
3220,0,4,3,2,3,2,3,3,2,2,3
3221,0,1,2,2,2,3,2,2,2,1,2
3222,0,1,1,1,1,1,1,1,1,1,1
3223,0,2,2,2,2,2,2,2,2,1,2
3224,1,2,3,4,4,4,4,4,4,4,4
3225,1,4,4,4,4,4,4,4,4,4,4
3226,1,2,4,4,3,3,4,4,4,4,3
3227,1,4,4,4,4,4,4,4,4,4,4
3228,0,1,1,1,1,1,1,1,1,1,1
3229,1,2,3,3,3,3,3,4,3,3,3
3230,0,1,1,1,1,1,1,1,1,1,1
3231,1,4,4,4,4,4,4,4,4,4,4
3232,1,4,4,4,3,3,3,4,4,3,3
3233,1,4,4,4,4,4,4,4,4,4,4
3234,1,2,3,3,3,3,3,3,3,3,3
3235,0,1,1,1,1,1,1,1,1,1,1
3236,1,2,3,4,4,4,3,4,4,4,4
3237,1,4,4,4,4,4,4,4,3,4,4
3238,0,2,1,1,1,1,1,1,2,2,1
3239,1,3,3,4,4,3,4,4,3,3,4
3240,1,2,2,3,3,3,3,3,3,2,3
3241,1,4,4,4,3,4,4,4,4,4,4
3242,0,1,1,1,1,1,1,1,1,1,1
3243,0,1,1,1,0,1,1,1,1,1,1
3244,1,3,4,4,4,4,4,4,4,4,4
3245,0,2,1,2,2,3,2,2,3,2,2
3246,0,2,2,2,3,2,3,3,2,3,2
3247,0,1,1,1,1,1,1,1,1,1,1
3248,1,3,3,3,3,4,3,3,3,3,3
3249,0,1,1,2,1,2,1,1,1,1,1
3250,1,3,3,3,3,3,3,3,3,2,3
3251,1,4,3,3,3,3,3,3,3,3,3
3252,1,4,4,4,4,4,4,4,4,4,4
3253,0,2,2,2,2,1,1,2,1,2,1
3254,1,4,4,4,4,4,4,4,4,4,4
3255,0,2,2,2,2,3,2,2,2,2,2
3256,0,1,1,1,1,1,1,1,1,1,1
3257,0,1,1,1,1,1,1,1,1,1,1
3258,0,1,1,1,1,1,1,1,1,1,1
3259,1,3,2,3,3,2,3,2,3,3,3
3260,1,3,3,3,4,4,4,4,4,4,4
3261,1,4,4,4,4,4,4,4,4,4,4
3262,1,3,4,4,4,4,4,4,3,4,4
3263,0,1,1,1,1,1,1,1,1,1,1
3264,1,3,3,3,3,3,3,3,3,3,3
3265,1,4,4,4,4,4,4,4,4,4,4
3266,1,2,2,3,3,3,3,3,2,2,3
3267,1,4,4,4,4,4,4,4,4,3,4
3268,1,2,4,2,3,3,3,3,3,3,3
3269,1,3,3,3,3,4,4,3,4,3,3
3270,1,3,2,3,2,3,3,2,3,3,2
3271,0,2,2,2,2,1,2,2,2,2,1
3272,0,3,2,2,2,2,2,2,2,3,2
3273,0,4,3,2,3,3,3,2,3,3,2
3274,1,2,3,3,3,3,3,3,3,3,3
3275,1,2,3,3,3,3,3,3,3,3,3
3276,0,1,2,2,2,2,2,2,2,2,2
3277,1,4,4,4,4,4,4,4,4,4,4
3278,1,4,3,3,3,3,3,3,3,3,4
3279,0,3,3,2,2,2,2,2,2,2,2
3280,1,2,4,4,4,4,4,3,4,4,3
3281,0,2,2,2,1,2,2,2,2,2,2
3282,0,1,2,2,2,1,2,2,2,2,2
3283,0,2,2,2,2,1,2,2,2,2,2
3284,0,1,1,1,1,1,1,1,1,1,1
3285,0,1,1,1,1,1,1,1,1,1,1
3286,0,1,1,1,1,1,1,1,2,1,1
3287,0,2,1,1,1,1,1,1,1,1,1
3288,1,4,4,4,4,3,4,4,4,4,4
3289,0,2,2,1,1,1,1,1,1,1,1
3290,0,3,3,2,2,2,2,2,2,3,2
3291,0,2,2,2,2,2,2,2,2,2,2
3292,1,2,3,3,3,3,3,3,4,3,3
3293,0,1,2,3,3,3,2,3,3,3,3
3294,0,2,1,1,1,1,1,1,2,1,2
3295,0,2,2,2,2,3,2,2,2,2,2
3296,0,2,2,2,2,1,2,2,2,2,2
3297,1,4,4,4,4,4,4,4,4,4,4
3298,1,3,4,4,4,3,4,4,4,4,4
3299,1,4,4,4,4,4,4,4,4,4,4
3300,0,1,1,1,1,1,1,1,1,1,1
3301,1,3,2,3,2,3,3,2,3,2,3
3302,0,2,2,2,2,2,2,1,2,1,2
3303,0,3,3,3,3,2,3,2,2,2,3
3304,1,4,4,4,3,4,3,3,4,3,4
3305,0,2,2,1,2,1,2,2,1,2,1
3306,1,1,2,4,3,3,3,3,3,3,3
3307,1,3,4,4,4,3,4,4,4,4,4
3308,1,3,4,4,4,4,4,4,4,4,4
3309,1,4,4,4,4,3,4,4,4,4,4
3310,1,4,3,3,4,4,4,4,3,3,4
3311,1,3,3,2,3,2,3,3,3,3,2
3312,0,1,1,1,2,2,2,2,2,2,2
3313,0,1,2,2,2,3,2,2,2,2,2
3314,1,4,4,4,4,4,4,4,4,4,4
3315,1,2,3,4,3,4,4,3,4,4,3
3316,0,2,1,2,2,2,1,2,2,2,2
3317,1,2,2,3,3,3,3,3,3,3,3
3318,1,4,4,4,4,4,3,4,4,4,4
3319,1,4,4,4,4,4,4,4,4,4,4
3320,1,3,3,4,4,4,3,3,3,3,3
3321,1,3,4,4,4,4,4,4,4,4,4
3322,0,2,2,2,2,2,2,2,2,2,2
3323,0,1,1,1,1,1,1,1,1,1,1
3324,0,1,2,1,2,2,1,1,1,1,1
3325,0,1,1,1,1,1,1,1,1,1,1
3326,1,3,4,4,3,4,3,3,3,3,3
3327,1,4,4,4,4,4,4,4,4,4,4
3328,0,1,1,1,1,1,1,1,1,1,1
3329,0,1,1,2,1,2,1,1,2,2,1
3330,0,1,1,1,1,1,1,1,1,1,1
3331,1,3,3,4,3,3,4,3,3,3,3
3332,0,3,2,2,2,1,2,1,2,2,1
3333,1,4,4,4,4,4,4,4,4,4,4
3334,0,1,1,1,1,1,1,1,1,1,1
3335,1,3,4,3,3,2,3,3,3,3,3
3336,1,4,2,4,3,3,3,3,3,3,3
3337,1,4,3,3,3,3,3,3,4,3,3
3338,0,2,3,2,2,2,3,2,3,2,2
3339,0,2,2,2,2,2,2,2,2,2,1
3340,0,3,2,2,2,2,1,2,3,2,2
3341,0,2,2,2,1,1,1,1,2,1,1
3342,1,3,4,4,3,4,3,3,3,4,3
3343,0,3,2,2,2,2,2,2,2,2,2
3344,1,4,4,4,4,4,4,4,4,4,4
3345,1,2,2,3,3,3,2,3,3,2,3
3346,0,1,1,2,2,2,1,1,2,1,2
3347,1,4,4,4,4,4,4,4,4,4,4
3348,0,1,1,1,1,1,1,1,1,1,1
3349,1,2,2,3,2,2,2,3,3,3,2
3350,0,1,1,1,1,1,1,1,1,1,1
3351,0,2,2,2,2,1,2,2,2,2,2
3352,1,4,4,4,4,4,4,4,4,3,4
3353,0,2,2,2,2,2,2,2,2,2,2
3354,1,4,4,4,4,4,4,4,4,4,4
3355,1,4,4,4,4,4,3,4,4,4,4
3356,0,1,1,1,1,1,2,1,2,1,1
3357,1,4,4,4,4,4,4,4,4,4,4
3358,1,3,3,3,3,3,2,2,3,3,3
3359,0,2,3,2,2,3,2,2,2,2,3
3360,0,1,1,1,1,1,1,1,1,1,1
3361,1,4,4,4,4,4,4,4,4,4,4
3362,0,1,1,2,2,1,2,2,1,2,2
3363,0,2,3,3,3,2,3,3,2,3,2
3364,0,2,2,2,2,2,2,2,1,1,2
3365,0,1,1,1,1,1,1,1,1,1,1
3366,1,3,4,4,4,4,4,4,4,4,4
3367,0,2,2,2,2,3,2,2,2,1,2
3368,0,1,1,1,1,1,1,1,1,1,1
3369,1,3,4,3,3,3,3,3,3,3,3
3370,1,2,2,4,4,4,4,3,4,4,4
3371,1,3,4,4,4,3,4,4,3,4,3
3372,1,3,3,4,4,4,4,4,3,3,3
3373,0,2,2,2,2,2,1,1,1,2,2
